   Id    , user_id ,sex,     latitude      ,     longitude     ,     created_at      ,, venue_id 
987282,14384,M,33.4483771,-112.0740373, 2012-04-21 18:39:37,,348350
985770,904076,M,33.5386523,-112.1859866, 2012-04-21 19:22:03,,103165
987298,235787,M,33.4483771,-112.0740373, 2012-04-21 17:56:37,,348350
987387,2108533,M,29.561618,-98.2269553, 2012-04-21 20:16:40,,2966
986971,73727,F,40.715972,-74.001437, 2012-04-21 20:13:41,,60
34347,1164304,M,40.715972,-74.001437, 2011-12-10 00:21:37,,21927
986872,1847384,F,25.7889689,-80.2264393, 2012-04-21 19:53:08,,7620
986884,2147379,F,                   ,                   , 2012-04-21 19:52:46,,7620
986893,1359365,F,32.802955,-96.769923, 2012-04-21 19:52:20,,7620
986906,199555,M,34.1397292,-118.0353449, 2012-04-21 19:51:56,,7620
986915,199568,M,34.1397292,-118.0353449, 2012-04-21 19:49:41,,7620
986924,361345,M,39.1361111,-84.5030556, 2012-04-21 19:46:51,,7620
986932,150273,F,40.7143528,-74.0059731, 2012-04-21 19:46:06,,7620
986938,343132,F,                   ,                   , 2012-04-21 19:43:37,,7620
986948,2098237,F,26.9761707,-82.0906448, 2012-04-21 19:43:15,,7620
986958,1123734,M,39.3600586,-84.309939, 2012-04-21 19:39:51,,7620
986964,2146788,M,40.764462,-111.904565, 2012-04-21 19:39:09,,7620
986975,2049369,M,                   ,                   , 2012-04-21 19:35:14,,7620
986991,50188,M,                   ,                   , 2012-04-21 19:34:54,,7620
987001,1963601,M,40.7143528,-74.0059731, 2012-04-21 19:33:02,,7620
987011,1557422,M,40.7143528,-74.0059731, 2012-04-21 19:32:35,,7620
986879,2037286,F,37.7749295,-122.4194155, 2012-04-21 19:16:57,,39814
985444,1963512,M,30.267153,-97.7430608, 2012-04-21 18:36:52,,39814
985459,1947211,F,40.5852602,-105.084423, 2012-04-21 18:31:03,,39814
987051,2147415,F,35.2861111,-106.6705556, 2012-04-21 20:08:35,,38137
987017,2049418,F,                   ,                   , 2012-04-21 19:53:43,,4691
987032,1370919,M,40.7143528,-74.0059731, 2012-04-21 20:14:04,,38137
987038,516878,M,                   ,                   , 2012-04-21 20:13:39,,38137
987009,2073365,M,37.09024,-95.712891, 2012-04-21 19:59:48,,43949
986133,1418280,F,34.0522342,-118.2436849, 2012-04-21 19:20:14,,38137
986172,1347373,F,                   ,                   , 2012-04-21 18:49:40,,38137
986888,1375954,F,                   ,                   , 2012-04-21 19:12:58,,39814
150401,705767,M,33.7489954,-84.3879824, 2011-12-11 22:30:45,,2964
43738,47774,M,38.729877,-78.417847, 2011-12-10 03:22:24,,29488
34153,1352966,M,                   ,                   , 2011-12-09 23:46:33,,90472
986221,2147235,M,                   ,                   , 2012-04-21 17:23:35,,277726
986996,1932857,M,38.8799697,-77.1067698, 2012-04-21 20:06:18,,12408
985689,1408064,M,32.2217429,-110.926479, 2012-04-21 17:18:55,,12408
986899,209682,F,                   ,                   , 2012-04-21 20:05:02,,749749
987176,2080957,M,33.4483771,-112.0740373, 2012-04-21 20:08:49,,14094
987184,1966832,F,                   ,                   , 2012-04-21 20:08:47,,14094
986913,2147385,F,                   ,                   , 2012-04-21 19:45:51,,749749
987060,452575,F,44.9366295,-93.6660719, 2012-04-21 20:16:33,,103165
985650,643125,M,42.7369792,-84.4838654, 2012-04-21 18:39:29,,12408
150653,653528,M,38.8951118,-77.0363658, 2011-12-11 22:10:13,,7491
732821,516216,M,47.6062095,-122.3320708, 2012-03-18 10:41:30,,950643
986907,731522,F,33.759183,-118.0067271, 2012-04-21 19:43:28,,153834
986926,2145197,F,32.2217429,-110.926479, 2012-04-21 19:52:17,,154689
987050,92155,F,27.5214269,-82.5723193, 2012-04-21 19:54:29,,15889
986957,2057485,M,32.2217429,-110.926479, 2012-04-21 19:18:20,,154689
987062,348193,M,37.798577,-122.4246535, 2012-04-21 19:54:02,,15889
986974,2050856,M,                   ,                   , 2012-04-21 18:29:33,,154689
987045,2138131,M,40.7684342,-74.1454214, 2012-04-21 19:55:50,,15889
987020,1713921,M,26.0395222,-97.5563763, 2012-04-21 20:00:55,,15889
987015,2147408,M,29.9988312,-95.2621553, 2012-04-21 20:07:10,,15889
987068,491564,F,                   ,                   , 2012-04-21 19:53:24,,15889
986949,2008786,M,40.4233142,-104.7091322, 2012-04-21 19:21:09,,154689
43835,318347,F,33.800745,-84.41052, 2011-12-10 02:43:23,,350492
987098,173200,F,32.2217429,-110.926479, 2012-04-21 19:10:17,,86962
986936,2057181,F,                   ,                   , 2012-04-21 19:42:51,,44204
986941,879304,M,33.414768,-111.9093095, 2012-04-21 19:03:54,,44204
986956,2147396,M,                   ,                   , 2012-04-21 18:40:11,,43960
987138,418082,M,33.4483771,-112.0740373, 2012-04-21 20:13:24,,219387
987016,616525,F,32.2217429,-110.926479, 2012-04-21 20:06:00,,609180
986998,894756,F,32.2217429,-110.926479, 2012-04-21 20:13:51,,609180
987120,574127,F,32.2217429,-110.926479, 2012-04-21 20:12:38,,605790
986910,2098774,M,40.7143528,-74.0059731, 2012-04-21 20:04:28,,601464
987112,340331,M,33.4941704,-111.9260519, 2012-04-21 20:18:08,,605790
987010,338228,M,                   ,                   , 2012-04-21 20:08:05,,609180
43765,502221,M,40.715972,-74.001437, 2011-12-10 02:49:11,,181097
34223,372261,M,38.7956706,-77.6138802, 2011-12-09 22:45:01,,280373
43800,1357877,M,                   ,                   , 2011-12-10 01:25:53,,66217
986946,525342,F,                   ,                   , 2012-04-21 19:52:53,,54340
987191,2054888,M,                   ,                   , 2012-04-21 17:36:18,,360794
986961,926788,F,42.1156308,-75.9588092, 2012-04-21 17:12:28,,862729
987235,2147445,F,34.0522342,-118.2436849, 2012-04-21 20:22:46,,10935
987173,2145863,F,67.6314789,33.7293684, 2012-04-21 18:53:11,,360794
987143,2049793,M,                   ,                   , 2012-04-21 19:36:36,,422262
986912,1468618,M,                   ,                   , 2012-04-21 18:57:54,,100246
987156,675151,M,33.4941704,-111.9260519, 2012-04-21 18:40:27,,223465
987186,2147435,F,                   ,                   , 2012-04-21 18:23:54,,360794
987201,217281,F,53.5837721,9.6986642, 2012-04-21 17:24:53,,360794
987210,1722955,F,33.5360955,-112.3819027, 2012-04-21 20:05:54,,54295
34147,1352959,M,                   ,                   , 2011-12-09 23:48:53,,67942
34129,1352952,M,                   ,                   , 2011-12-10 01:26:40,,67942
34166,1352975,M,                   ,                   , 2011-12-09 23:33:10,,67942
986832,2147367,M,                   ,                   , 2012-04-21 18:01:25,,8449
987058,2003289,M,                   ,                   , 2012-04-21 19:40:03,,4700
986973,2143934,M,35.7595731,-79.0192997, 2012-04-21 19:48:26,,1255
987003,723758,F,33.3061605,-111.8412502, 2012-04-21 18:55:41,,232987
987023,441978,M,33.4483771,-112.0740373, 2012-04-21 20:08:48,,658327
987083,1057728,F,                   ,                   , 2012-04-21 19:18:38,,4700
987075,2147419,F,32.9342919,-97.0780654, 2012-04-21 19:22:33,,4700
987036,210200,F,37.629349,-122.400087, 2012-04-21 20:02:32,,4700
987030,1277438,M,33.8702923,-117.925338, 2012-04-21 20:11:42,,4700
987042,1668060,M,30.3321838,-81.655651, 2012-04-21 19:52:35,,4700
987066,2137598,M,33.6839473,-117.7946942, 2012-04-21 19:34:54,,4700
986990,2147404,F,29.7628844,-95.3830615, 2012-04-21 19:29:41,,1255
338269,1750531,F,                   ,                   , 2011-12-25 14:19:26,,15281
150697,1413252,F,                   ,                   , 2011-12-11 20:16:14,,27662
986918,1320005,M,34.1898566,-118.451357, 2012-04-21 18:34:25,,22081
986927,1226492,M,                   ,                   , 2012-04-21 18:34:05,,22081
986942,2147392,M,                   ,                   , 2012-04-21 18:22:54,,22081
986953,2147394,M,                   ,                   , 2012-04-21 17:45:01,,22081
986960,1792540,M,                   ,                   , 2012-04-21 17:41:09,,22081
987067,1336940,M,                   ,                   , 2012-04-21 20:10:10,,21948
987074,1399901,F,40.5621704,-111.929658, 2012-04-21 20:09:03,,21948
987082,1121942,M,42.3584308,-71.0597732, 2012-04-21 20:08:41,,21948
987092,650007,F,43.0434039,-74.8595957, 2012-04-21 19:55:41,,21948
987099,302084,F,40.65,-73.95, 2012-04-21 19:44:11,,21948
987110,688091,F,42.0970023,-79.2353259, 2012-04-21 19:11:08,,21948
987123,2147425,M,                   ,                   , 2012-04-21 19:05:14,,21948
987128,2146679,M,                   ,                   , 2012-04-21 19:02:57,,21948
987048,516667,M,38.9695545,-77.3860976, 2012-04-21 20:13:40,,21948
34835,1353310,F,                   ,                   , 2011-12-09 22:59:19,,12038
986324,67639,F,51.5001524,-0.1262362, 2012-04-21 19:25:39,,9822
986347,274194,F,40.740389,-73.983385, 2012-04-21 19:22:49,,9822
986988,2080341,M,36.778261,-119.4179324, 2012-04-21 20:11:30,,48930
987002,1381009,M,                   ,                   , 2012-04-21 20:10:52,,48930
987072,2147418,M,                   ,                   , 2012-04-21 17:36:43,,1080287
987076,342308,M,                   ,                   , 2012-04-21 17:31:06,,604486
987114,1347593,M,                   ,                   , 2012-04-21 18:34:12,,277724
985096,2127464,M,29.7628844,-95.3830615, 2012-04-21 18:58:10,,4432
987323,385091,F,                   ,                   , 2012-04-21 20:25:47,,161042
987335,2099942,M,39.2903848,-76.6121893, 2012-04-21 20:25:29,,161042
987341,367244,F,40.715972,-74.001437, 2012-04-21 20:09:30,,161042
987344,1369305,F,                   ,                   , 2012-04-21 18:48:50,,161042
987357,1872125,F,39.3773292,-76.5396875, 2012-04-21 18:17:17,,161042
987368,2147472,M,                   ,                   , 2012-04-21 18:16:35,,161042
987377,1355789,M,39.2903848,-76.6121893, 2012-04-21 17:35:15,,161042
986933,2044535,M,34.2542084,-110.0298327, 2012-04-21 20:12:51,,813492
986943,2043463,F,                   ,                   , 2012-04-21 19:02:43,,813492
986985,1786211,F,                   ,                   , 2012-04-21 20:07:14,,11138
986963,1465802,F,39.7391536,-104.9847034, 2012-04-21 20:14:10,,11138
986970,1395094,M,30.2460361,-87.7008193, 2012-04-21 20:09:15,,11138
987012,201831,M,                   ,                   , 2012-04-21 20:02:05,,11138
987022,1966684,M,                   ,                   , 2012-04-21 19:55:04,,11138
986349,2147262,M,                   ,                   , 2012-04-21 19:53:26,,11138
986955,2147395,M,33.4483771,-112.0740373, 2012-04-21 18:57:16,,225708
987000,2147406,M,37.542979,-77.469092, 2012-04-21 20:05:45,,11138
150756,1013070,F,39.1604896,-76.8374995, 2011-12-11 21:24:50,,943118
34420,1337530,M,                   ,                   , 2011-12-10 01:29:01,,87152
987073,1579440,F,33.3061605,-111.8412502, 2012-04-21 20:01:40,,62124
987187,2147436,F,                   ,                   , 2012-04-21 17:18:17,,4700
987047,2147413,F,33.6633573,-116.3100095, 2012-04-21 20:17:42,,4700
987142,1430557,M,                   ,                   , 2012-04-21 18:12:35,,4700
987163,1558335,M,33.7091847,-117.9536697, 2012-04-21 17:30:01,,4700
987177,2147432,M,                   ,                   , 2012-04-21 17:19:39,,4700
986201,2147229,F,                   ,                   , 2012-04-21 19:47:19,,4432
987204,2145895,F,34.7464809,-92.2895948, 2012-04-21 18:41:28,,231022
987476,1364032,F,33.4483771,-112.0740373, 2012-04-21 20:14:13,,42313
986789,2146430,M,35.5225125,-109.857338, 2012-04-21 20:06:03,,1011459
987308,2147461,M,                   ,                   , 2012-04-21 19:41:58,,830070
987515,2125238,M,33.4941704,-111.9260519, 2012-04-21 18:41:40,,132193
34203,1352995,M,                   ,                   , 2011-12-10 01:32:20,,1019360
34658,1121061,M,40.740389,-73.983385, 2011-12-10 01:17:59,,49784
986989,860277,M,                   ,                   , 2012-04-21 19:11:23,,1124527
986999,725784,F,33.4222685,-111.8226402, 2012-04-21 17:33:23,,1124527
985969,398458,M,                   ,                   , 2012-04-21 19:24:17,,11138
987580,853100,F,33.414768,-111.9093095, 2012-04-21 20:39:16,,54340
987019,1798092,F,39.7391536,-104.9847034, 2012-04-21 20:15:44,,11138
987485,2047707,F,                   ,                   , 2012-04-21 19:55:54,,244413
987472,2090276,M,32.2217429,-110.926479, 2012-04-21 20:21:56,,154686
987233,1627245,M,33.4483771,-112.0740373, 2012-04-21 17:48:14,,119489
987241,1733266,M,                   ,                   , 2012-04-21 20:29:10,,4432
987495,2045911,F,33.4483771,-112.0740373, 2012-04-21 19:45:55,,244413
987539,2048915,F,                   ,                   , 2012-04-21 20:37:33,,119489
987219,2061642,F,                   ,                   , 2012-04-21 19:14:09,,299187
40846,617595,M,40.740389,-73.983385, 2011-12-10 02:41:53,,384870
987590,2121773,M,43.7844397,-88.7878678, 2012-04-21 20:34:31,,54340
338283,548042,M,34.0900091,-118.3617443, 2011-12-25 14:17:57,,7620
986994,2070117,M,                   ,                   , 2012-04-21 17:47:45,,575812
986251,2147242,M,53.103164,-2.419842, 2012-04-21 19:47:23,,5222
987053,19608,M,37.4282724,-121.9066238, 2012-04-21 20:06:48,,5222
987024,1226577,F,                   ,                   , 2012-04-21 19:48:59,,1118905
987106,1628526,M,                   ,                   , 2012-04-21 19:59:13,,5222
987095,1443424,F,                   ,                   , 2012-04-21 20:00:44,,5222
986447,66037,F,37.7749295,-122.4194155, 2012-04-21 19:56:46,,5222
987035,2147411,F,                   ,                   , 2012-04-21 20:14:01,,5222
986489,2146943,M,40.8020712,-124.1636729, 2012-04-21 19:53:51,,5222
987284,2063407,M,                   ,                   , 2012-04-21 20:04:02,,102715
987006,1809380,M,33.9616801,-118.3531311, 2012-04-21 18:14:34,,155963
987029,2052924,F,                   ,                   , 2012-04-21 19:28:23,,893126
987040,75696,F,33.414768,-111.9093095, 2012-04-21 19:08:01,,893126
987161,2050498,F,                   ,                   , 2012-04-21 20:11:31,,93794
987100,2147422,M,33.1192068,-117.086421, 2012-04-21 19:19:36,,675
987061,2064922,M,33.6130942,-112.3246042, 2012-04-21 20:08:32,,119483
987504,1049590,M,33.8352932,-117.9145036, 2012-04-21 20:37:22,,711098
987247,693523,M,33.4941704,-111.9260519, 2012-04-21 20:26:45,,54548
987292,2048353,M,                   ,                   , 2012-04-21 19:58:02,,102715
987530,43126,M,33.4941704,-111.9260519, 2012-04-21 20:24:11,,813501
984514,2146897,F,40.7143528,-74.0059731, 2012-04-21 17:51:38,,234108
985705,1629481,M,41.2411449,-87.6461491, 2012-04-21 19:28:28,,4432
34231,408170,F,26.1223084,-80.1433786, 2011-12-10 00:45:35,,64090
987013,36712,F,                   ,                   , 2012-04-21 18:57:41,,21692
987021,2062656,F,34.0522342,-118.2436849, 2012-04-21 18:57:27,,21692
987033,756480,M,36.08770793,-86.64839745, 2012-04-21 18:55:36,,21692
987044,1481555,M,34.0522342,-118.2436849, 2012-04-21 18:54:31,,21692
987054,338625,M,34.0900091,-118.3617443, 2012-04-21 18:49:43,,21692
987063,472806,F,                   ,                   , 2012-04-21 18:48:42,,21692
987071,1391891,F,34.0522342,-118.2436849, 2012-04-21 18:18:48,,21692
987077,294475,F,33.8358492,-118.3406288, 2012-04-21 18:15:15,,21692
987090,2066868,M,                   ,                   , 2012-04-21 18:04:34,,21692
987104,2147423,M,                   ,                   , 2012-04-21 17:58:38,,21692
987111,79441,M,34.1435878,-118.3952221, 2012-04-21 17:53:08,,21692
987119,54974,M,                   ,                   , 2012-04-21 17:44:17,,21692
987124,25636,M,                   ,                   , 2012-04-21 17:42:21,,21692
34357,119787,M,48.20662,16.38282, 2011-12-09 23:08:07,,48997
34240,469788,F,40.715972,-74.001437, 2011-12-10 01:04:17,,48997
34345,1353071,M,                   ,                   , 2011-12-09 23:27:56,,48997
987399,2147480,F,                   ,                   , 2012-04-21 18:25:11,,641739
987055,2046559,F,33.4483771,-112.0740373, 2012-04-21 19:56:42,,424123
987302,1549969,F,33.4483771,-112.0740373, 2012-04-21 20:15:45,,842220
987249,886928,M,33.414768,-111.9093095, 2012-04-21 20:11:32,,473936
987028,2052464,M,                   ,                   , 2012-04-21 19:01:02,,54288
987322,2147465,M,33.1580933,-117.3505939, 2012-04-21 20:14:37,,54791
987342,1675837,F,33.3061605,-111.8412502, 2012-04-21 18:53:35,,255201
987392,2105912,F,33.4483771,-112.0740373, 2012-04-21 20:21:20,,184271
986995,1610733,F,19.442808,-99.144008, 2012-04-21 18:59:09,,155963
986922,2147388,M,                   ,                   , 2012-04-21 17:42:57,,100246
987049,2147414,M,33.5360955,-112.3819027, 2012-04-21 20:11:25,,424123
986983,651374,M,33.4483771,-112.0740373, 2012-04-21 20:04:22,,12949
34258,1340852,M,                   ,                   , 2011-12-10 01:09:30,,40697
34303,1353047,M,                   ,                   , 2011-12-10 00:05:10,,40697
985081,1670264,M,34.0522342,-118.2436849, 2012-04-21 18:11:39,,28304
985013,562556,F,41.8781136,-87.6297982, 2012-04-21 18:37:04,,28304
985052,2147010,M,40.6331249,-89.3985283, 2012-04-21 18:26:20,,28304
985238,1757619,F,                   ,                   , 2012-04-21 17:40:43,,28304
985278,2147054,F,42.4072107,-71.3824374, 2012-04-21 17:31:35,,28304
987206,106514,F,37.3860517,-122.0838511, 2012-04-21 20:08:46,,335875
